#taskLabel	taskNamespace	runState	errorCode	runStateUpdateTime
makeLocusGraph_chromId_071_5_0002		complete	0	2021-04-26T12:52:48.933369Z
makeLocusGraph_chromId_071_5_0003		complete	0	2021-04-26T12:52:23.569901Z
makeLocusGraph_chromId_071_5_0004		complete	0	2021-04-26T12:52:34.300203Z
makeLocusGraph_chromId_071_5_0005		complete	0	2021-04-26T12:52:14.376018Z
makeLocusGraph_chromId_071_5_0006		complete	0	2021-04-26T12:52:19.042929Z
makeLocusGraph_chromId_071_5_0007		complete	0	2021-04-26T12:52:47.927861Z
makeLocusGraph_chromId_071_5_0008		complete	0	2021-04-26T12:52:22.483330Z
makeLocusGraph_chromId_071_5_0009		complete	0	2021-04-26T12:52:29.871007Z
makeLocusGraph_chromId_071_5_0010		complete	0	2021-04-26T12:52:32.171378Z
makeLocusGraph_chromId_071_5_0011		complete	0	2021-04-26T12:52:34.962961Z
makeLocusGraph_chromId_071_5_0012		complete	0	2021-04-26T12:52:37.632494Z
makeLocusGraph_chromId_071_5_0013		complete	0	2021-04-26T12:52:34.408771Z
makeLocusGraph_chromId_071_5_0014		complete	0	2021-04-26T12:52:17.104426Z
makeLocusGraph_chromId_071_5_0015		complete	0	2021-04-26T12:52:23.892791Z
makeLocusGraph_chromId_072_5_GL000208v1_random_0000		complete	0	2021-04-26T12:52:31.034277Z
makeLocusGraph_chromId_073_5_GL339449v2_alt_0000		complete	0	2021-04-26T12:52:33.593020Z
makeLocusGraph_chromId_074_5_GL383530v1_alt_0000		complete	0	2021-04-26T12:52:35.657266Z
makeLocusGraph_chromId_075_5_GL383531v1_alt_0000		complete	0	2021-04-26T12:52:38.406490Z
makeLocusGraph_chromId_076_5_GL383532v1_alt_0000		complete	0	2021-04-26T12:52:36.993340Z
makeLocusGraph_chromId_077_5_GL949742v1_alt_0000		complete	0	2021-04-26T12:52:43.169342Z
makeLocusGraph_chromId_078_5_KI270791v1_alt_0000		complete	0	2021-04-26T12:52:30.139175Z
makeLocusGraph_chromId_079_5_KI270792v1_alt_0000		complete	0	2021-04-26T12:52:32.354533Z
makeLocusGraph_chromId_080_5_KI270793v1_alt_0000		complete	0	2021-04-26T12:52:34.919032Z
makeLocusGraph_chromId_081_5_KI270794v1_alt_0000		complete	0	2021-04-26T12:52:37.344109Z
makeLocusGraph_chromId_082_5_KI270795v1_alt_0000		complete	0	2021-04-26T12:52:32.499406Z
makeLocusGraph_chromId_083_5_KI270796v1_alt_0000		complete	0	2021-04-26T12:52:42.104350Z
