#taskLabel	taskNamespace	runState	errorCode	runStateUpdateTime
makeLocusGraph_chromId_048_3_KI270781v1_alt_0000		complete	0	2021-05-30T08:13:57.908717Z
makeLocusGraph_chromId_049_3_KI270782v1_alt_0000		complete	0	2021-05-30T08:13:58.397087Z
makeLocusGraph_chromId_050_3_KI270783v1_alt_0000		complete	0	2021-05-30T08:13:36.994315Z
makeLocusGraph_chromId_051_3_KI270784v1_alt_0000		complete	0	2021-05-30T08:13:57.440744Z
makeLocusGraph_chromId_052_3_KI270895v1_alt_0000		complete	0	2021-05-30T08:14:00.883760Z
makeLocusGraph_chromId_053_3_KI270924v1_alt_0000		complete	0	2021-05-30T08:13:57.515224Z
makeLocusGraph_chromId_054_3_KI270934v1_alt_0000		complete	0	2021-05-30T08:14:03.222763Z
makeLocusGraph_chromId_055_3_KI270935v1_alt_0000		complete	0	2021-05-30T08:14:03.486212Z
makeLocusGraph_chromId_056_3_KI270936v1_alt_0000		complete	0	2021-05-30T08:14:00.775759Z
makeLocusGraph_chromId_057_3_KI270937v1_alt_0000		complete	0	2021-05-30T08:13:53.548022Z
makeLocusGraph_chromId_058_4_0000		complete	0	2021-05-30T08:14:03.226737Z
makeLocusGraph_chromId_058_4_0001		complete	0	2021-05-30T08:13:48.154567Z
makeLocusGraph_chromId_058_4_0002		complete	0	2021-05-30T08:13:59.648267Z
makeLocusGraph_chromId_058_4_0003		complete	0	2021-05-30T08:14:03.771735Z
makeLocusGraph_chromId_058_4_0004		complete	0	2021-05-30T08:13:57.996623Z
makeLocusGraph_chromId_058_4_0005		complete	0	2021-05-30T08:14:01.306269Z
makeLocusGraph_chromId_058_4_0006		complete	0	2021-05-30T08:13:51.531390Z
makeLocusGraph_chromId_058_4_0007		complete	0	2021-05-30T08:13:41.406816Z
makeLocusGraph_chromId_058_4_0008		complete	0	2021-05-30T08:13:47.480352Z
makeLocusGraph_chromId_058_4_0009		complete	0	2021-05-30T08:13:47.735461Z
makeLocusGraph_chromId_058_4_0010		complete	0	2021-05-30T08:13:48.186899Z
makeLocusGraph_chromId_058_4_0011		complete	0	2021-05-30T08:13:54.964156Z
makeLocusGraph_chromId_058_4_0012		complete	0	2021-05-30T08:13:38.671647Z
makeLocusGraph_chromId_058_4_0013		complete	0	2021-05-30T08:13:58.179344Z
makeLocusGraph_chromId_058_4_0014		complete	0	2021-05-30T08:13:58.949481Z
makeLocusGraph_chromId_058_4_0015		complete	0	2021-05-30T08:13:44.254091Z
makeLocusGraph_chromId_059_4_GL000008v2_random_0000		complete	0	2021-05-30T08:13:43.907779Z
makeLocusGraph_chromId_060_4_GL000257v2_alt_0000		complete	0	2021-05-30T08:13:44.705523Z
makeLocusGraph_chromId_061_4_GL383527v1_alt_0000		complete	0	2021-05-30T08:13:45.001609Z
makeLocusGraph_chromId_062_4_GL383528v1_alt_0000		complete	0	2021-05-30T08:13:45.850306Z
makeLocusGraph_chromId_063_4_KI270785v1_alt_0000		complete	0	2021-05-30T08:13:46.680648Z
makeLocusGraph_chromId_064_4_KI270786v1_alt_0000		complete	0	2021-05-30T08:13:37.004886Z
makeLocusGraph_chromId_065_4_KI270787v1_alt_0000		complete	0	2021-05-30T08:13:38.216861Z
makeLocusGraph_chromId_066_4_KI270788v1_alt_0000		complete	0	2021-05-30T08:13:39.401688Z
makeLocusGraph_chromId_067_4_KI270789v1_alt_0000		complete	0	2021-05-30T08:13:40.923076Z
makeLocusGraph_chromId_068_4_KI270790v1_alt_0000		complete	0	2021-05-30T08:13:41.922267Z
makeLocusGraph_chromId_069_4_KI270896v1_alt_0000		complete	0	2021-05-30T08:13:42.586396Z
makeLocusGraph_chromId_070_4_KI270925v1_alt_0000		complete	0	2021-05-30T08:13:37.585253Z
makeLocusGraph_chromId_071_5_0000		complete	0	2021-05-30T08:13:38.790722Z
makeLocusGraph_chromId_071_5_0001		complete	0	2021-05-30T08:13:39.530809Z
makeLocusGraph_chromId_071_5_0002		complete	0	2021-05-30T08:13:40.374843Z
makeLocusGraph_chromId_071_5_0003		complete	0	2021-05-30T08:13:41.144774Z
makeLocusGraph_chromId_071_5_0004		complete	0	2021-05-30T08:13:42.753334Z
makeLocusGraph_chromId_071_5_0005		complete	0	2021-05-30T08:13:42.850740Z
makeLocusGraph_chromId_071_5_0006		complete	0	2021-05-30T08:13:43.777164Z
makeLocusGraph_chromId_071_5_0007		complete	0	2021-05-30T08:13:44.463321Z
makeLocusGraph_chromId_071_5_0008		complete	0	2021-05-30T08:13:44.856043Z
makeLocusGraph_chromId_071_5_0009		complete	0	2021-05-30T08:13:44.558806Z
makeLocusGraph_chromId_071_5_0010		complete	0	2021-05-30T08:13:45.711669Z
makeLocusGraph_chromId_071_5_0011		complete	0	2021-05-30T08:13:46.644527Z
makeLocusGraph_chromId_071_5_0012		complete	0	2021-05-30T08:13:47.302794Z
makeLocusGraph_chromId_071_5_0013		complete	0	2021-05-30T08:13:38.250654Z
makeLocusGraph_chromId_071_5_0014		complete	0	2021-05-30T08:13:39.370480Z
makeLocusGraph_chromId_071_5_0015		complete	0	2021-05-30T08:13:40.370501Z
makeLocusGraph_chromId_072_5_GL000208v1_random_0000		complete	0	2021-05-30T08:13:41.382030Z
makeLocusGraph_chromId_073_5_GL339449v2_alt_0000		complete	0	2021-05-30T08:13:42.281874Z
makeLocusGraph_chromId_074_5_GL383530v1_alt_0000		complete	0	2021-05-30T08:13:42.805085Z
makeLocusGraph_chromId_075_5_GL383531v1_alt_0000		complete	0	2021-05-30T08:13:59.518219Z
makeLocusGraph_chromId_076_5_GL383532v1_alt_0000		complete	0	2021-05-30T08:14:00.327159Z
makeLocusGraph_chromId_077_5_GL949742v1_alt_0000		complete	0	2021-05-30T08:13:54.737101Z
makeLocusGraph_chromId_078_5_KI270791v1_alt_0000		complete	0	2021-05-30T08:13:58.389710Z
makeLocusGraph_chromId_079_5_KI270792v1_alt_0000		complete	0	2021-05-30T08:13:45.088585Z
makeLocusGraph_chromId_080_5_KI270793v1_alt_0000		complete	0	2021-05-30T08:14:02.930445Z
makeLocusGraph_chromId_081_5_KI270794v1_alt_0000		complete	0	2021-05-30T08:13:49.067118Z
makeLocusGraph_chromId_082_5_KI270795v1_alt_0000		complete	0	2021-05-30T08:13:50.657563Z
makeLocusGraph_chromId_083_5_KI270796v1_alt_0000		complete	0	2021-05-30T08:13:51.163690Z
makeLocusGraph_chromId_084_5_KI270897v1_alt_0000		complete	0	2021-05-30T08:13:54.514767Z
makeLocusGraph_chromId_085_5_KI270898v1_alt_0000		complete	0	2021-05-30T08:13:55.577240Z
makeLocusGraph_chromId_086_6_0000		complete	0	2021-05-30T08:13:43.406463Z
makeLocusGraph_chromId_086_6_0001		complete	0	2021-05-30T08:13:46.107641Z
makeLocusGraph_chromId_086_6_0002		complete	0	2021-05-30T08:13:57.099224Z
