#taskLabel	taskNamespace	runState	errorCode	runStateUpdateTime
makeLocusGraph_chromId_040_3_0003		complete	0	2021-05-02T15:35:31.055313Z
makeLocusGraph_chromId_040_3_0004		complete	0	2021-05-02T15:35:36.529508Z
makeLocusGraph_chromId_040_3_0005		complete	0	2021-05-02T15:35:12.402904Z
makeLocusGraph_chromId_040_3_0006		complete	0	2021-05-02T15:35:36.614096Z
makeLocusGraph_chromId_040_3_0007		complete	0	2021-05-02T15:35:30.372248Z
makeLocusGraph_chromId_040_3_0008		complete	0	2021-05-02T15:35:13.150901Z
makeLocusGraph_chromId_040_3_0009		complete	0	2021-05-02T15:35:23.640069Z
makeLocusGraph_chromId_040_3_0010		complete	0	2021-05-02T15:35:32.455282Z
makeLocusGraph_chromId_040_3_0011		complete	0	2021-05-02T15:35:04.884150Z
makeLocusGraph_chromId_040_3_0012		complete	0	2021-05-02T15:35:23.281709Z
makeLocusGraph_chromId_040_3_0013		complete	0	2021-05-02T15:35:26.454616Z
makeLocusGraph_chromId_040_3_0014		complete	0	2021-05-02T15:35:22.553395Z
makeLocusGraph_chromId_040_3_0015		complete	0	2021-05-02T15:35:31.009537Z
makeLocusGraph_chromId_040_3_0016		complete	0	2021-05-02T15:35:32.443725Z
makeLocusGraph_chromId_041_3_GL000221v1_random_0000		complete	0	2021-05-02T15:35:12.784722Z
makeLocusGraph_chromId_042_3_GL383526v1_alt_0000		complete	0	2021-05-02T15:35:06.451357Z
makeLocusGraph_chromId_043_3_JH636055v2_alt_0000		complete	0	2021-05-02T15:35:14.149049Z
makeLocusGraph_chromId_044_3_KI270777v1_alt_0000		complete	0	2021-05-02T15:35:27.176732Z
makeLocusGraph_chromId_045_3_KI270778v1_alt_0000		complete	0	2021-05-02T15:35:00.347495Z
makeLocusGraph_chromId_046_3_KI270779v1_alt_0000		complete	0	2021-05-02T15:35:31.071407Z
makeLocusGraph_chromId_047_3_KI270780v1_alt_0000		complete	0	2021-05-02T15:35:04.597953Z
makeLocusGraph_chromId_048_3_KI270781v1_alt_0000		complete	0	2021-05-02T15:35:06.270179Z
makeLocusGraph_chromId_049_3_KI270782v1_alt_0000		complete	0	2021-05-02T15:35:07.280831Z
makeLocusGraph_chromId_050_3_KI270783v1_alt_0000		complete	0	2021-05-02T15:35:08.847828Z
makeLocusGraph_chromId_051_3_KI270784v1_alt_0000		complete	0	2021-05-02T15:35:09.838782Z
makeLocusGraph_chromId_052_3_KI270895v1_alt_0000		complete	0	2021-05-02T15:35:10.936400Z
makeLocusGraph_chromId_053_3_KI270924v1_alt_0000		complete	0	2021-05-02T15:35:12.200159Z
makeLocusGraph_chromId_054_3_KI270934v1_alt_0000		complete	0	2021-05-02T15:34:59.313970Z
